error_id,utterance_id,user_id,timestamp,category,subcategory,severity
11b46f7b-34b8-44ce-92bf-1a925471e576,60923fd8-f3a1-4937-96df-0e6337433fd4,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-15 17:54:31.351897,pronunciation,consonant_sounds,0.654606656243496
c20b1301-49fd-44de-b941-47347ee78947,60923fd8-f3a1-4937-96df-0e6337433fd4,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-15 17:54:31.351897,fluency,coherence,0.8303818942458121
ba612543-2070-4e18-b9d6-ad21f08abd5a,f002daaa-457d-48b1-bb8a-a4946d13b3cb,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-14 07:49:09.351897,fluency,filler_words,0.37551469129153503
61869f68-a22c-47ba-b538-2bee355fe40b,ff6b8345-6818-461e-b3a5-9995068ada66,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-12 11:42:07.351897,grammar,subject_verb_agreement,0.9912376233074581
71d4c8c0-8268-45b2-9bf6-9d1368ce1409,a535e02c-536d-4144-b135-653607b9676b,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-25 15:54:23.351897,grammar,preposition_usage,0.35128856096045
b799f1d1-4f6a-42b3-acd0-eb812e3e1af2,a535e02c-536d-4144-b135-653607b9676b,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-25 15:54:23.351897,vocabulary,idiomatic_expressions,0.49207096338703105
c352c3a9-9153-4695-890e-d7451d4fb038,a535e02c-536d-4144-b135-653607b9676b,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-25 15:54:23.351897,pronunciation,consonant_sounds,0.39766976907502005
a1690f85-4ad9-4653-bec1-b7d2c0b39850,1b1593d8-9c2a-4509-bee7-2f80c0703f59,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-07 12:16:08.351897,vocabulary,collocations,0.625807365717026
c8b8c8c4-3ddf-46eb-aa58-b69d0ae5a962,1b1593d8-9c2a-4509-bee7-2f80c0703f59,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-07 12:16:08.351897,pronunciation,consonant_sounds,0.5587420906764731
c0384e92-3268-4b7f-a710-abc1f804d1fe,5b54ce6b-a05a-4818-bced-0076dfb9e6ae,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-16 21:26:43.351897,grammar,subject_verb_agreement,0.83979193616832
ff10e86b-3289-47df-9f33-3f13d6a7b13d,5b54ce6b-a05a-4818-bced-0076dfb9e6ae,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-16 21:26:43.351897,vocabulary,word_choice,0.40311540339849006
92d09868-87ee-469a-943f-a5820c984723,42beb317-0342-4180-bb1f-850e3623deac,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-22 22:58:16.351897,grammar,subject_verb_agreement,0.8824581438940861
8e292277-e8d7-437f-bcb1-b8b12e84cb90,59d27544-2172-416a-b3d1-fabc69ec2c35,e0fa472b-9738-4814-b366-5e0f6f668547,2024-09-06 10:55:22.351897,vocabulary,word_choice,0.36515026778611304
17c0cc37-a54c-477f-8959-fdf2fedc8f5d,2ce5f5ce-eef3-49e1-8630-569c05590a65,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-11 01:55:22.351897,vocabulary,collocations,0.9324744082402541
a2e3c22d-0453-4bd3-9663-9ea3630bcf38,2ce5f5ce-eef3-49e1-8630-569c05590a65,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-11 01:55:22.351897,pronunciation,vowel_sounds,0.822781296050424
32e236d7-834c-44e5-9ed7-325634f8b0d4,2ce5f5ce-eef3-49e1-8630-569c05590a65,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-11 01:55:22.351897,fluency,filler_words,0.6183289889057241
9f521fb6-79bf-43a3-b7da-c23fc2515c91,405be64d-94df-4efb-bcb3-a2c3cbf84b12,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-17 23:53:58.351897,grammar,preposition_usage,0.360719242885349
d40b36af-b12e-4804-ad4f-dfadff737535,405be64d-94df-4efb-bcb3-a2c3cbf84b12,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-17 23:53:58.351897,vocabulary,collocations,0.9553964310834031
81bc382e-2be5-47ce-a244-7869c4947790,4daeb0d5-8ad5-41b7-ad63-cac089ce3c99,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-17 19:47:37.351897,grammar,tense_usage,0.363600963332865
a12e83c0-c96b-4966-adfc-0f52cfa15365,4daeb0d5-8ad5-41b7-ad63-cac089ce3c99,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-17 19:47:37.351897,pronunciation,vowel_sounds,0.49535720289580204
58c9d4f8-5d86-438a-935f-cc28bbb552bc,4daeb0d5-8ad5-41b7-ad63-cac089ce3c99,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-17 19:47:37.351897,fluency,pausing,0.902776237510133
a4695eff-2785-4256-9809-9822f320263e,97513389-4113-4f22-85d9-b069d4f16e7c,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-28 07:53:17.351897,grammar,subject_verb_agreement,0.9153375865534771
bc3c1e34-6cb8-4c0b-91e7-87f4667c9714,97513389-4113-4f22-85d9-b069d4f16e7c,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-28 07:53:17.351897,vocabulary,idiomatic_expressions,0.42931314599493103
063f7c90-433e-4db8-9413-712b25b25d5b,97513389-4113-4f22-85d9-b069d4f16e7c,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-28 07:53:17.351897,pronunciation,intonation,0.9977399858887831
b036ef58-4967-41cd-8e71-da2ad55225a4,c4aa584d-be30-42cd-97b5-60b43d0e0e72,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-21 09:35:02.351897,grammar,subject_verb_agreement,0.7526921230167931
d944fe67-f6af-4da1-8cd1-720515127b90,c4aa584d-be30-42cd-97b5-60b43d0e0e72,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-21 09:35:02.351897,pronunciation,consonant_sounds,0.6726817407290601
bf0f7171-365f-4a41-8ec8-f4e56fd2f76a,c0674f19-d396-4401-a90b-494d9d4e0152,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-09 12:55:43.351897,grammar,subject_verb_agreement,0.601557791596076
50b801ef-0cce-49c3-b49e-31f7aee2d997,c0674f19-d396-4401-a90b-494d9d4e0152,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-09 12:55:43.351897,pronunciation,vowel_sounds,0.683106325251694
dfc44c37-93d8-42bb-acec-10ebead37835,c0674f19-d396-4401-a90b-494d9d4e0152,495df2d5-03da-4575-8cba-6bf4f7feca23,2024-09-09 12:55:43.351897,fluency,pausing,0.8084002881863981
f951129a-72a1-4240-a1ad-b36930ade86a,399ccf11-d753-4551-a94f-11a5e052458c,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-10-04 05:46:50.351897,grammar,subject_verb_agreement,0.5213406435505701
4db9ca62-d1ab-4f93-8157-bc633ee0f9f0,399ccf11-d753-4551-a94f-11a5e052458c,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-10-04 05:46:50.351897,fluency,speaking_speed,0.9873937192102161
2872f331-7b2f-4ce8-a88c-5847900aa381,33fec2f7-7da5-48b5-b5aa-dd660c284c5f,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-27 04:40:47.351897,fluency,speaking_speed,0.689689655020383
879993c7-4e4c-4abd-b07f-9b58de8299a0,59aad93b-4521-41ac-8ab8-b20ef06f5a7a,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-26 08:01:28.351897,pronunciation,word_stress,0.918383465050683
19fda30d-8bde-42c0-b789-8357265b17d5,47ffb6f0-82d1-421c-a9fb-9e0b8e7128f7,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-17 19:49:17.351897,grammar,article_usage,0.8027694941152471
9e573142-216b-4ee9-9b9d-e3d4208b3102,ffdf80d0-21f9-4383-baa4-886c5b8c562a,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-22 19:02:04.351897,vocabulary,academic_vocabulary,0.670054795009143
7e82bb5f-d2a2-4605-bc50-cac7f40d6e31,3f86cf2b-7b5b-4686-9193-39cf1ccc4933,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-23 09:28:54.351897,vocabulary,academic_vocabulary,0.581275069568672
ba587246-1215-4489-bcfc-46274bcdeb3b,cd25be36-822d-4de2-a80c-691be4c56c39,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-27 03:09:02.351897,grammar,preposition_usage,0.9881022581425821
bd407e77-26c9-417a-b3a5-686ffe117284,cd25be36-822d-4de2-a80c-691be4c56c39,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-27 03:09:02.351897,pronunciation,consonant_sounds,0.7259101749467181
dce37b90-34a6-4b9a-815c-f8c0f7fb0da7,16f06048-74bc-4092-a447-1c8821a54d2d,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-19 22:17:26.351897,grammar,article_usage,0.9092389617779421
05d7e6d4-47a7-4e40-874e-18eef89f8a7b,2ff7daf7-dbe0-4a8d-8643-00f94f10e2d9,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-17 14:15:55.351897,fluency,filler_words,0.674651839779692
f4c52a98-7b17-47da-a37d-cc4fa2504d9c,be8d3696-6fb7-4ffe-a9a2-90bcebab80b7,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-07 05:46:10.351897,fluency,pausing,0.377937444312105
60c34104-3df4-44eb-8793-5cdcdf3cea9d,3d75498b-2bd4-4f47-9cc7-00035185116c,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-23 00:07:43.351897,grammar,article_usage,0.535588334261766
76fee11d-1dd3-4e3b-baeb-e2c1cf886e99,3d75498b-2bd4-4f47-9cc7-00035185116c,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-23 00:07:43.351897,vocabulary,idiomatic_expressions,0.678188078314868
bf784ad7-8df1-4a1b-9f6d-a38ce888e839,3d75498b-2bd4-4f47-9cc7-00035185116c,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-23 00:07:43.351897,fluency,coherence,0.48126450627696504
e19fda95-7e62-42b9-b1c1-8fa7a2b8d3fb,3e7c8b60-4c27-49e1-bbd0-2fbb23f05e85,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-12 18:40:27.351897,grammar,tense_usage,0.5267952206588611
f8094aa8-f02e-4dc0-beb5-f36178d7a42b,60e0d8cd-840c-4ed9-8ac3-84c64fb18c20,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-23 00:47:03.351897,pronunciation,intonation,0.5293846780810271
b753a1c3-c318-41f7-b3b7-4f47302091b5,3122967e-7614-49ae-ae55-f1d2073b38c2,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-16 03:13:34.351897,fluency,filler_words,0.576101065614229
00547fdf-0e5a-43c1-ab0b-7c8b4bdab6aa,acd99001-763f-48bf-b7fc-b1d914309d87,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-25 01:09:48.351897,grammar,tense_usage,0.37840144103191004
1fd94e67-7175-4e82-b47e-9fdfdf163ea1,fded37f2-9a13-4d6b-8e05-97f385001318,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-10-02 09:26:00.351897,vocabulary,academic_vocabulary,0.43095480485958504
dfe2b885-96c0-4e7a-b6c9-9d5b5a6a6577,f620dee9-fdc2-4590-98b9-0507a4860871,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-06 13:43:32.351897,grammar,article_usage,0.842823714806709
8d8925b1-f19a-4886-af9e-623398dfe004,f620dee9-fdc2-4590-98b9-0507a4860871,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-06 13:43:32.351897,vocabulary,academic_vocabulary,0.8352612074918071
ff9e6761-0803-4ea0-a6f2-cf096a35b06a,f620dee9-fdc2-4590-98b9-0507a4860871,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-06 13:43:32.351897,pronunciation,word_stress,0.525989012053889
6b113131-4e16-4324-88ff-07e820c12092,f620dee9-fdc2-4590-98b9-0507a4860871,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-06 13:43:32.351897,fluency,coherence,0.8573278276801181
14341dad-e28c-48f9-866a-c325546d238c,03b99730-4ee5-45fe-bb94-9683b844ea40,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-10 10:39:53.351897,vocabulary,word_choice,0.6487056986262031
a5565a5b-db27-421b-a3e2-abfe47d6d829,e67d4a38-686e-41c5-81f1-a21d2683bb54,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-29 17:21:22.351897,vocabulary,word_choice,0.8477855699888011
ac11a15b-33d4-4ee6-a34f-7622aa29aa30,e67d4a38-686e-41c5-81f1-a21d2683bb54,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-29 17:21:22.351897,pronunciation,consonant_sounds,0.9756304298199531
b8734b5a-541d-4850-b9e6-69e93e51df2c,01192e5e-8a7e-4954-af60-cf0fdecb2403,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-13 19:25:46.351897,grammar,tense_usage,0.323276096083337
c184a2ca-4cb7-4f07-948e-ef529703d653,01192e5e-8a7e-4954-af60-cf0fdecb2403,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-13 19:25:46.351897,pronunciation,consonant_sounds,0.8869402839494561
35e5dea8-cc5a-43ff-9348-12132ca71748,71ff8155-8bc6-4b33-ba4b-8347c7450daa,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-16 03:57:43.351897,grammar,subject_verb_agreement,0.630069035535143
63cea6f1-b3b4-4944-bc70-d9678b12e777,71ff8155-8bc6-4b33-ba4b-8347c7450daa,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-16 03:57:43.351897,vocabulary,collocations,0.842351365115624
9567b5f4-e677-4a90-a10c-e9bddfe3e6e2,71ff8155-8bc6-4b33-ba4b-8347c7450daa,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-16 03:57:43.351897,pronunciation,word_stress,0.890486921038333
2de04a3e-e643-4dcb-b003-341801be65c7,7370a75e-d142-4f50-a368-83e3d767887b,197b6cf3-59b6-40da-b859-dfcc93cde919,2024-09-29 05:17:45.351897,vocabulary,academic_vocabulary,0.9167831281759371
ea43b58e-4e43-4a75-b676-7c9435030a2f,ee3e8344-4f43-491b-b10f-0fd0d5b3363c,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-13 06:29:28.351897,fluency,coherence,0.5646715144953001
49df5937-552d-4bdc-a1f5-80516484f615,3423f71d-0ee0-4b0c-9b1f-ac76b69fd6e3,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 09:27:04.351897,grammar,article_usage,0.867706648798451
ad9d07a8-7a29-4315-9f2a-060bce8c39b2,3423f71d-0ee0-4b0c-9b1f-ac76b69fd6e3,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 09:27:04.351897,vocabulary,collocations,0.7223145343801981
2aa323d4-cd80-4a8f-883b-d17769001589,274b837f-f50b-4c43-b124-5b7a95b0f615,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-24 03:46:42.351897,vocabulary,idiomatic_expressions,0.5978523908840431
56470a7b-5de4-485b-83bd-859a65410867,274b837f-f50b-4c43-b124-5b7a95b0f615,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-24 03:46:42.351897,fluency,speaking_speed,0.9177229213358541
463467a0-1d9d-4d5f-b9dc-ebd0a8b3fa82,f2462d8d-93ad-476f-a181-5aa2d90cdf90,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 12:03:20.351897,fluency,filler_words,0.484043549020911
57ad88bf-6c86-4e7a-a65f-799809e2c34d,adeaa94c-e884-4704-9924-29977c2fb41c,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-10-02 08:27:48.351897,fluency,speaking_speed,0.9367416326591611
f23d0d06-8c8e-4583-b589-8c3420bdf477,c29ecf7f-3f93-42e2-bc90-68ac5871b8fe,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-07 07:31:59.351897,fluency,pausing,0.8352072647162551
d5622a2f-21b7-474f-bae4-8a79f08f9fbb,60f03ba6-7304-41e7-abb6-e4e1fb87a6cf,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 02:04:09.351897,grammar,subject_verb_agreement,0.382342282994721
388bceff-0828-49ac-b2c3-8f62063ed9e4,60f03ba6-7304-41e7-abb6-e4e1fb87a6cf,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 02:04:09.351897,fluency,pausing,0.9856985785948521
5f9457ee-abce-430c-8127-8fe935f6dd7f,103b4651-0cb9-41d4-a1be-b90f55806c30,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-21 10:19:06.351897,fluency,pausing,0.989329452566386
5fb3e8f8-e0d8-420d-b4bc-97dd8803d89c,1e158021-88cc-444b-beeb-3c52a97cf719,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 07:23:27.351897,fluency,coherence,0.869410914162387
8bed2af2-c574-468f-b788-a9d8c5e24a14,7d34daa1-b86c-41e2-b924-1b3c61dfbb20,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-08 02:06:30.351897,pronunciation,intonation,0.7232911313561341
e26311b0-72ec-4c3d-9b91-43788becba23,dbd12768-ada7-4916-bb69-5074596c418a,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-13 20:49:34.351897,vocabulary,academic_vocabulary,0.6617281110901101
c19241ee-873a-4ed9-9834-53af0fe83233,dbd12768-ada7-4916-bb69-5074596c418a,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-13 20:49:34.351897,fluency,speaking_speed,0.658227687047231
f76ddbc7-d4ce-466b-83d8-4300fe587f39,cb608c79-e40c-4574-bbd5-78292b58fb7d,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-24 01:33:21.351897,fluency,pausing,0.44685356443538404
869416ba-daf7-40cf-ba38-98273ecd4f26,177130de-ae0e-4998-9b12-bb6481cafb2d,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-08 21:21:26.351897,grammar,subject_verb_agreement,0.7347503297069901
d0a661dd-2056-4cc1-a201-d02284e29936,0686c046-06fa-49b2-bfa4-2039ebaa966e,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-07 14:38:13.351897,grammar,subject_verb_agreement,0.7873050489581821
c072b637-c11b-4ce8-9735-9110debf0a8a,0686c046-06fa-49b2-bfa4-2039ebaa966e,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-07 14:38:13.351897,vocabulary,word_choice,0.5413400982456711
6ce5164d-9c78-4c1d-98e3-1ef6cdf9c26a,0686c046-06fa-49b2-bfa4-2039ebaa966e,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-07 14:38:13.351897,pronunciation,vowel_sounds,0.8276212202229161
0323cff2-e60e-4c71-adb8-9d78b4ee9e0c,dcec2da7-de51-4ad3-b787-8603d716e90d,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-24 14:26:08.351897,fluency,pausing,0.714512774869642
4254ee24-7c1a-4be7-a179-91d39a4a6a9b,9109e3d5-84d7-4896-9e2f-5c6bc0189cd0,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-20 12:54:54.351897,grammar,subject_verb_agreement,0.7646326020731891
0b469815-b537-42b1-a017-4e937e8203e6,9109e3d5-84d7-4896-9e2f-5c6bc0189cd0,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-20 12:54:54.351897,fluency,speaking_speed,0.35682378324351105
e7f42ce4-c8c5-4d9f-b656-c8283024240f,b695bd33-d72d-4d26-a945-9270607ee63f,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-19 14:19:14.351897,pronunciation,intonation,0.40827743144406803
78d53b65-b682-4375-a88a-12e94a9117f1,15c30c10-774d-4d2e-8072-81d765b5ff4c,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-16 20:08:35.351897,vocabulary,word_choice,0.44094933379051504
6ebad27b-4f6a-4851-9dfd-ad9c259faba6,15c30c10-774d-4d2e-8072-81d765b5ff4c,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-16 20:08:35.351897,pronunciation,word_stress,0.38507385519027804
e4f53833-99ea-4c57-a8a3-79f58cf9a364,fadbf6f1-96cc-466e-93fb-8610cf147f87,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-10 05:10:01.351897,pronunciation,word_stress,0.68305186157756
7f8e30b7-30c1-45e5-b038-6a3c308bef1b,5f6f06e2-534d-4ce8-af5b-7ffe72895b48,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-16 13:47:28.351897,vocabulary,word_choice,0.315419027376385
1d2ee982-f769-4f34-b142-b04d9913286c,5f6f06e2-534d-4ce8-af5b-7ffe72895b48,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-16 13:47:28.351897,pronunciation,consonant_sounds,0.9999678725833441
be6a50d8-e5f9-4e8b-8c26-f4c62ce2720a,d93bc787-47a7-4f53-b8f3-8c7d7bfaa7db,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-26 00:00:41.351897,vocabulary,academic_vocabulary,0.9234822290878931
53d002dd-3ab7-4f06-8a77-cb3f675222cc,d93bc787-47a7-4f53-b8f3-8c7d7bfaa7db,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-26 00:00:41.351897,fluency,coherence,0.9701234855725441
4631efb7-1609-4096-8897-5af63d1a1f54,6a991d86-b0fb-4456-9488-fbcdd1405adc,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-08 12:46:52.351897,grammar,preposition_usage,0.429378831219263
39f413cd-a8f2-4fc2-b38b-d7cc3c1b3d2f,6a991d86-b0fb-4456-9488-fbcdd1405adc,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-08 12:46:52.351897,fluency,filler_words,0.939816835613508
4e0d2022-406e-4a70-8c25-7c111f93c319,3ee43862-4ff5-4f75-a6f3-785b346b2025,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-15 17:49:18.351897,vocabulary,word_choice,0.9500786792790251
0b2c33ce-dd5f-4a60-82f1-22f860528249,a77f9908-0902-4b2f-bd71-d8d210dce9e1,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 08:21:39.351897,grammar,preposition_usage,0.512745392740356
ad9231f4-cb94-43cd-ad2b-3a361b1db8a9,a77f9908-0902-4b2f-bd71-d8d210dce9e1,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-14 08:21:39.351897,pronunciation,vowel_sounds,0.77106089510668
db7b597a-2b05-495e-9cd3-fa104c2d066b,7a31e375-6929-43db-a8bb-040fe263f9ed,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-15 12:53:14.351897,fluency,speaking_speed,0.6033104717253971
c840b58a-a454-4693-b693-b5e8b76375a4,d68a3bc1-7aaf-4196-b339-174cf45149e2,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-29 05:27:26.351897,grammar,tense_usage,0.7040591385772971
9da251a3-b449-4a03-9972-c9deedd53c35,d68a3bc1-7aaf-4196-b339-174cf45149e2,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-29 05:27:26.351897,vocabulary,word_choice,0.899440349106118
44f9026b-ec22-45a0-8704-937a8e44850f,78f9fefe-bf63-4ad5-a84e-e5296e7f7f72,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-11 22:02:27.351897,vocabulary,academic_vocabulary,0.6172219073254821
a4a9e45a-5c30-4567-a3ed-7702e336db26,78f9fefe-bf63-4ad5-a84e-e5296e7f7f72,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-11 22:02:27.351897,pronunciation,word_stress,0.9295843614914591
9d9e141e-5f27-4945-a572-03a1d63d1dca,78f9fefe-bf63-4ad5-a84e-e5296e7f7f72,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-11 22:02:27.351897,fluency,filler_words,0.926227352796207
0ed9e3de-9e5d-4e1f-bf45-818b2568cb8c,860ff66c-dc6e-4891-b1d1-c201f89027bb,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-21 08:06:19.351897,vocabulary,word_choice,0.525172919309722
18cd9627-15c1-4cf3-986f-4abd8a96d1aa,860ff66c-dc6e-4891-b1d1-c201f89027bb,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-09-21 08:06:19.351897,pronunciation,intonation,0.76483876874972
01144c82-2a08-4018-b417-68e0e7e475d3,4ad0f82a-fabe-4e4f-8fbf-bcd31563bf36,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-10-03 19:33:53.351897,grammar,tense_usage,0.8144790994697211
e46a2cd2-7abc-4c80-b3be-b24304e807a7,4ad0f82a-fabe-4e4f-8fbf-bcd31563bf36,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-10-03 19:33:53.351897,vocabulary,collocations,0.7756007602399311
e391161f-d013-434e-bb66-21f19c2a18ae,4ad0f82a-fabe-4e4f-8fbf-bcd31563bf36,8c5cca48-d81c-4f67-a35e-22f11fbb000d,2024-10-03 19:33:53.351897,fluency,coherence,0.9548828664973651
