user_id,timestamp,recent_grammar_errors,vocab_improvement,fluency_trend,engagement_score
ec001306-f072-4ae2-a1ac-465a164767ab,2024-10-04 19:59:15.351897,"['preposition_usage', 'article_usage']",-0.006179486336011001,0.119668821168669,0.700262415945695
e371e9af-4fc2-4bdb-8acf-b579f9127d84,2024-10-04 19:59:15.351897,[],0.12001858744001201,0.19032502541318702,0.532666124123868
d5649889-6e65-4189-9838-1580869655bd,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'tense_usage']",-0.011385209154454,0.109667173258,0.15081979106040802
17a5b34b-e58d-4527-a82d-f09e9eb0df9e,2024-10-04 19:59:15.351897,[],-0.036368742070243,-0.041931488863212005,0.904233094308827
5a664872-16a4-4f7a-ac98-fa37e3df6908,2024-10-04 19:59:15.351897,[],-0.057196853234061006,0.165121569821289,0.741171114153493
674ce588-26da-428f-b7e4-aca2f7931b0a,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'preposition_usage']",0.07193352564557401,0.199270065614533,0.232142294971194
165cd13c-ab95-48ef-95a0-84ded50d0b09,2024-10-04 19:59:15.351897,[],0.116423523678713,0.000969831287207,0.48554069250737203
755b632f-9e33-4fc8-b837-8edbbfc4ed9f,2024-10-04 19:59:15.351897,['preposition_usage'],0.032739633714108006,-0.06901747366852,0.5923851305213671
1be8301c-0f86-4c8f-bdc3-a00d7557a45d,2024-10-04 19:59:15.351897,"['preposition_usage', 'subject_verb_agreement']",-0.0020236926805130002,0.19284738527767,0.36788098711168105
ea464f40-40ab-4937-a188-a7f2986e943d,2024-10-04 19:59:15.351897,['tense_usage'],0.043655276408945,0.06021467204557401,0.24830810489394903
49633801-765c-44b4-b564-6a103853023f,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.040802009804656,0.09417294906481101,0.871485062090086
6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'article_usage']",0.139752851109037,-0.010713252078910001,0.08744658081145101
a416aa0d-6e90-4b71-986e-a040c02b6025,2024-10-04 19:59:15.351897,['tense_usage'],0.068021349448007,0.073985768324883,0.162320000439093
10150a9d-96b6-4d00-a77c-0679b064f50d,2024-10-04 19:59:15.351897,['subject_verb_agreement'],-0.0048691921216130005,0.08565288988408701,0.052125193723499004
ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-10-04 19:59:15.351897,[],0.09275364299534801,0.019509589023789003,0.538621051428939
87d26922-3742-47f3-9aa3-d39049b69e8e,2024-10-04 19:59:15.351897,['preposition_usage'],-0.01901628709855,0.169632342457426,0.8615884453693331
24c11421-4a86-48b8-a043-7e963f84b579,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.047533068995747,0.161249458156833,0.318955395767121
0cf9d6d7-0454-458b-83dc-39cb74971eec,2024-10-04 19:59:15.351897,[],-0.08625122152648901,-0.06892862418751701,0.99964452594978
405c771a-e796-478b-85bb-6c0ccb1965fb,2024-10-04 19:59:15.351897,"['article_usage', 'preposition_usage']",0.093439805120496,0.11142305633495601,0.308685547338209
2532fee6-d06c-4c96-a74e-811c97820349,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.11656941730895001,-0.09655667345691,0.295093971343931
0249a8dc-ea1b-495a-9c3e-f967618575c2,2024-10-04 19:59:15.351897,"['article_usage', 'preposition_usage']",-0.061249566661695,0.007463612647024001,0.299955045846912
79bb6f20-610b-46e1-805b-937667c44044,2024-10-04 19:59:15.351897,[],-0.08447756921183301,0.18212402557574,0.29787667778689303
33c0a3ea-9165-4e8a-8f89-9256aad752fb,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.11368238958639201,-0.08074612305755201,0.402380477067168
9964d24a-f6b7-49f2-b487-48af03d1ac52,2024-10-04 19:59:15.351897,[],0.19932874252836,0.08874491731626001,0.5149005749029271
bdd5d995-7472-46cf-ae39-80887820ce6b,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'article_usage']",0.032333581588672,-0.083895337693746,0.6009521093412571
b09a2e4e-74f0-4fac-958d-c3d4d9d32915,2024-10-04 19:59:15.351897,[],0.08931557059979,0.17326374358575403,0.565978836124847
568816b0-84f0-4853-9768-088d5596cf8d,2024-10-04 19:59:15.351897,[],0.072444186306283,0.0062471522278070004,0.837347463128788
62d35245-2075-476a-962f-1ad497676688,2024-10-04 19:59:15.351897,['preposition_usage'],0.155272685649608,-0.082615973188241,0.461991326129963
695e4266-7760-42cd-8e93-c385dab62406,2024-10-04 19:59:15.351897,[],-0.052653443259347,0.180991181189973,0.47339267710728805
558c5d6e-2a61-4379-893f-96b3f9d5d96b,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.175990812292243,0.013619897709289001,0.9409252869935111
a3b6f285-ca58-4daa-b1ee-f5060b75f8fd,2024-10-04 19:59:15.351897,"['article_usage', 'tense_usage']",0.19780782660992402,0.181764765850413,0.513658462078045
96727a73-4aaf-474f-a1a0-8e778c5b2563,2024-10-04 19:59:15.351897,[],0.050062158314776006,0.131948487347742,0.15095959734554001
2c85e975-ff96-48ec-8cc1-1b398a1a9736,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.053162013909753,-0.0060288619552490005,0.5930276583623051
d669b305-bbe3-4210-9859-639a2a558b61,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'article_usage']",0.15263722632415203,-0.0028757849004120003,0.6952554715473781
84877b20-d038-44d6-9d49-323c5f8c8025,2024-10-04 19:59:15.351897,['article_usage'],0.167338783230873,-0.0036346293640360005,0.116200372625526
24522099-4b80-4911-ac9e-75e3d3ee3d15,2024-10-04 19:59:15.351897,[],-0.003362495246564,0.054721946763438,0.736966645592889
ff19bc45-c269-4ed5-9a67-a7ca082ad8f5,2024-10-04 19:59:15.351897,"['article_usage', 'subject_verb_agreement']",0.004605981337278,0.19264888939078,0.021081138988679003
68136b44-4046-4e18-b945-ca85ffca10d1,2024-10-04 19:59:15.351897,"['article_usage', 'tense_usage']",0.17056069256592002,-0.061707779008449,0.39983712300755403
8e69c008-2414-43a3-9d4d-191c32753f72,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.047601104257744005,0.036735419805863,0.13531609722462
cf212359-9366-4746-9c77-20c2c19f7e70,2024-10-04 19:59:15.351897,"['preposition_usage', 'subject_verb_agreement']",-0.07256347432214301,-0.092368657742252,0.07810514765991501
409853c4-abe8-49e9-b8ee-9472313482c1,2024-10-04 19:59:15.351897,[],0.12733894343690502,-0.039893952065208,0.5324847378764861
0b9e9980-065a-47d6-a67f-70ce6c07084c,2024-10-04 19:59:15.351897,['tense_usage'],-0.010199883226545001,-0.05172364546084501,0.844441815465338
96768793-360e-493f-a05e-9a862cb03ae5,2024-10-04 19:59:15.351897,"['article_usage', 'tense_usage']",-0.017683662158756,0.021828635220767,0.8401108317002951
9222cb65-f7ce-4c2e-a523-00a83081c05a,2024-10-04 19:59:15.351897,"['article_usage', 'tense_usage']",0.058108254235425004,0.195615052290251,0.385171215985021
5b9e5dbd-7ff6-4cd2-951a-66bad4330bed,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'article_usage']",0.183854586283711,-0.09487922358462601,0.49977593888786204
93133892-8596-4c92-aae4-bbd347f0ca17,2024-10-04 19:59:15.351897,[],0.110168531003172,-0.097690930121425,0.08758376662096201
6dd1d828-7d3c-4d0b-a171-0d5bf8e353a5,2024-10-04 19:59:15.351897,[],0.08469917507677201,0.195567522014396,0.9294360494114371
c7f55850-4010-431c-b06a-5ae61c953c54,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'preposition_usage']",0.176106666641368,0.19364826828762102,0.342681000952031
af45a83c-5582-4552-8645-e80d247d8691,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.157511542191897,0.154504561044485,0.8206718414090931
c8b67b98-a2d2-4faf-a8c5-0620a37f5888,2024-10-04 19:59:15.351897,[],0.122149332798582,0.17894951621232502,0.9270754427896191
32576f28-e060-47d7-90dc-e1ebef2eb8b9,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.05392537446248401,0.13483207171194,0.317676475409409
b26001ba-645d-4bab-8e27-a4f43c8630a0,2024-10-04 19:59:15.351897,"['preposition_usage', 'article_usage']",0.032844837848025,0.009535622863244001,0.637307108783967
2fc6eac7-8d1e-4f49-841f-8fe8bd17f0f1,2024-10-04 19:59:15.351897,"['article_usage', 'preposition_usage']",0.0022395910447450002,-0.015558386249951001,0.718346588834561
eae7a990-22c7-4c1e-ac00-66c65aa70299,2024-10-04 19:59:15.351897,"['article_usage', 'tense_usage']",0.002313841278546,0.054962088575774004,0.434595260025658
4fd6aae7-8f9b-4774-ba65-3a2b7c456f42,2024-10-04 19:59:15.351897,"['article_usage', 'tense_usage']",-0.08586341675198901,0.152224390673619,0.6102225351192291
608c8f4c-32fc-4b6e-8f98-9e3fa3ef4891,2024-10-04 19:59:15.351897,['preposition_usage'],0.110302912869758,0.071353393028247,0.038117805348538
e6523d35-7cba-4b44-8d4e-59001c997890,2024-10-04 19:59:15.351897,['article_usage'],0.13163910942776802,0.161857099871124,0.569796717830934
acaf38f3-f37d-40cb-90d8-777bf07e2345,2024-10-04 19:59:15.351897,[],-0.021688988100863,-0.08660230406428401,0.12828492438749
1c4a0059-ea11-4ebd-ad34-bc159a24ddd1,2024-10-04 19:59:15.351897,['tense_usage'],0.180281834368616,0.10579534073454501,0.789953326775171
